season,round,raceId,circuitId,driverId,constructorId,grid,position,positionText,points,laps,status,timeMillis,time
2008,12,European Grand Prix 2008,valencia,piquet_jr,renault,15,11,11,0.0,57,Finished,5825056,+1:32.717
2008,12,European Grand Prix 2008,valencia,webber,red_bull,14,12,12,0.0,56,+1 Lap,,
2008,12,European Grand Prix 2008,valencia,button,honda,16,13,13,0.0,56,+1 Lap,,
2008,12,European Grand Prix 2008,valencia,fisichella,force_india,18,14,14,0.0,56,+1 Lap,,
2008,12,European Grand Prix 2008,valencia,nakajima,williams,11,15,15,0.0,56,+1 Lap,,
2008,12,European Grand Prix 2008,valencia,barrichello,honda,19,16,16,0.0,56,+1 Lap,,
2008,12,European Grand Prix 2008,valencia,coulthard,red_bull,17,17,17,0.0,56,+1 Lap,,
2008,12,European Grand Prix 2008,valencia,raikkonen,ferrari,4,18,R,0.0,45,Engine,,
2008,12,European Grand Prix 2008,valencia,sutil,force_india,20,19,R,0.0,41,Accident,,
2008,12,European Grand Prix 2008,valencia,alonso,renault,12,20,R,0.0,0,Collision,,
2008,13,Belgian Grand Prix 2008,spa,massa,ferrari,2,1,1,10.0,44,Finished,4979394,1:22:59.394
2008,13,Belgian Grand Prix 2008,spa,heidfeld,bmw_sauber,5,2,2,8.0,44,Finished,4988777,+9.383
2008,13,Belgian Grand Prix 2008,spa,hamilton,mclaren,1,3,3,6.0,44,Finished,4989933,+10.539
2008,13,Belgian Grand Prix 2008,spa,alonso,renault,6,4,4,5.0,44,Finished,4993872,+14.478
2008,13,Belgian Grand Prix 2008,spa,vettel,toro_rosso,10,5,5,4.0,44,Finished,4993970,+14.576
2008,13,Belgian Grand Prix 2008,spa,kubica,bmw_sauber,8,6,6,3.0,44,Finished,4994431,+15.037
2008,13,Belgian Grand Prix 2008,spa,bourdais,toro_rosso,9,7,7,2.0,44,Finished,4996129,+16.735
2008,13,Belgian Grand Prix 2008,spa,webber,red_bull,7,8,8,1.0,44,Finished,5022170,+42.776
2008,13,Belgian Grand Prix 2008,spa,glock,toyota,13,9,9,0.0,44,Finished,5046439,+1:07.045
2008,13,Belgian Grand Prix 2008,spa,kovalainen,mclaren,3,10,10,0.0,43,Gearbox,,
2008,13,Belgian Grand Prix 2008,spa,coulthard,red_bull,14,11,11,0.0,43,+1 Lap,,
2008,13,Belgian Grand Prix 2008,spa,rosberg,williams,15,12,12,0.0,43,+1 Lap,,
2008,13,Belgian Grand Prix 2008,spa,sutil,force_india,18,13,13,0.0,43,+1 Lap,,
2008,13,Belgian Grand Prix 2008,spa,nakajima,williams,19,14,14,0.0,43,+1 Lap,,
2008,13,Belgian Grand Prix 2008,spa,button,honda,17,15,15,0.0,43,+1 Lap,,
2008,13,Belgian Grand Prix 2008,spa,trulli,toyota,11,16,16,0.0,43,+1 Lap,,
2008,13,Belgian Grand Prix 2008,spa,fisichella,force_india,20,17,17,0.0,43,+1 Lap,,
2008,13,Belgian Grand Prix 2008,spa,raikkonen,ferrari,4,18,18,0.0,42,Spun off,,
2008,13,Belgian Grand Prix 2008,spa,barrichello,honda,16,19,R,0.0,19,Gearbox,,
2008,13,Belgian Grand Prix 2008,spa,piquet_jr,renault,12,20,R,0.0,13,Spun off,,
2008,14,Italian Grand Prix 2008,monza,vettel,toro_rosso,1,1,1,10.0,53,Finished,5207494,1:26:47.494
2008,14,Italian Grand Prix 2008,monza,kovalainen,mclaren,2,2,2,8.0,53,Finished,5220006,+12.512
2008,14,Italian Grand Prix 2008,monza,kubica,bmw_sauber,11,3,3,6.0,53,Finished,5227965,+20.471
2008,14,Italian Grand Prix 2008,monza,alonso,renault,8,4,4,5.0,53,Finished,5231397,+23.903
2008,14,Italian Grand Prix 2008,monza,heidfeld,bmw_sauber,10,5,5,4.0,53,Finished,5235242,+27.748
2008,14,Italian Grand Prix 2008,monza,massa,ferrari,6,6,6,3.0,53,Finished,5236310,+28.816
2008,14,Italian Grand Prix 2008,monza,hamilton,mclaren,15,7,7,2.0,53,Finished,5237406,+29.912
2008,14,Italian Grand Prix 2008,monza,webber,red_bull,3,8,8,1.0,53,Finished,5239542,+32.048
2008,14,Italian Grand Prix 2008,monza,raikkonen,ferrari,14,9,9,0.0,53,Finished,5246962,+39.468
2008,14,Italian Grand Prix 2008,monza,piquet_jr,renault,17,10,10,0.0,53,Finished,5261939,+54.445
2008,14,Italian Grand Prix 2008,monza,glock,toyota,9,11,11,0.0,53,Finished,5266382,+58.888
2008,14,Italian Grand Prix 2008,monza,nakajima,williams,18,12,12,0.0,53,Finished,5269509,+1:02.015
2008,14,Italian Grand Prix 2008,monza,trulli,toyota,7,13,13,0.0,53,Finished,5273448,+1:05.954
2008,14,Italian Grand Prix 2008,monza,rosberg,williams,5,14,14,0.0,53,Finished,5276129,+1:08.635
2008,14,Italian Grand Prix 2008,monza,button,honda,19,15,15,0.0,53,Finished,5280864,+1:13.370
2008,14,Italian Grand Prix 2008,monza,coulthard,red_bull,13,16,16,0.0,52,+1 Lap,,
2008,14,Italian Grand Prix 2008,monza,barrichello,honda,16,17,17,0.0,52,+1 Lap,,
2008,14,Italian Grand Prix 2008,monza,bourdais,toro_rosso,4,18,18,0.0,52,+1 Lap,,
2008,14,Italian Grand Prix 2008,monza,sutil,force_india,20,19,19,0.0,51,+2 Laps,,
2008,14,Italian Grand Prix 2008,monza,fisichella,force_india,12,20,R,0.0,11,Accident,,
2008,15,Singapore Grand Prix 2008,marina_bay,alonso,renault,15,1,1,10.0,61,Finished,7036304,1:57:16.304
2008,15,Singapore Grand Prix 2008,marina_bay,rosberg,williams,8,2,2,8.0,61,Finished,7039261,+2.957
2008,15,Singapore Grand Prix 2008,marina_bay,hamilton,mclaren,2,3,3,6.0,61,Finished,7042221,+5.917
2008,15,Singapore Grand Prix 2008,marina_bay,glock,toyota,7,4,4,5.0,61,Finished,7044459,+8.155
2008,15,Singapore Grand Prix 2008,marina_bay,vettel,toro_rosso,6,5,5,4.0,61,Finished,7046572,+10.268
2008,15,Singapore Grand Prix 2008,marina_bay,heidfeld,bmw_sauber,9,6,6,3.0,61,Finished,7047405,+11.101
2008,15,Singapore Grand Prix 2008,marina_bay,coulthard,red_bull,14,7,7,2.0,61,Finished,7052691,+16.387
2008,15,Singapore Grand Prix 2008,marina_bay,nakajima,williams,10,8,8,1.0,61,Finished,7054793,+18.489
2008,15,Singapore Grand Prix 2008,marina_bay,button,honda,12,9,9,0.0,61,Finished,7056189,+19.885
2008,15,Singapore Grand Prix 2008,marina_bay,kovalainen,mclaren,5,10,10,0.0,61,Finished,7063206,+26.902
2008,15,Singapore Grand Prix 2008,marina_bay,kubica,bmw_sauber,4,11,11,0.0,61,Finished,7064279,+27.975
2008,15,Singapore Grand Prix 2008,marina_bay,bourdais,toro_rosso,17,12,12,0.0,61,Finished,7065736,+29.432
2008,15,Singapore Grand Prix 2008,marina_bay,massa,ferrari,1,13,13,0.0,61,Finished,7071474,+35.170
2008,15,Singapore Grand Prix 2008,marina_bay,fisichella,force_india,20,14,14,0.0,61,Finished,7079875,+43.571
2008,15,Singapore Grand Prix 2008,marina_bay,raikkonen,ferrari,3,15,15,0.0,57,Accident,,
2008,15,Singapore Grand Prix 2008,marina_bay,trulli,toyota,11,16,R,0.0,50,Hydraulics,,
2008,15,Singapore Grand Prix 2008,marina_bay,sutil,force_india,19,17,R,0.0,49,Accident,,
2008,15,Singapore Grand Prix 2008,marina_bay,webber,red_bull,13,18,R,0.0,29,Transmission,,
2008,15,Singapore Grand Prix 2008,marina_bay,barrichello,honda,18,19,R,0.0,14,Mechanical,,
2008,15,Singapore Grand Prix 2008,marina_bay,piquet_jr,renault,16,20,R,0.0,13,Accident,,
2008,16,Japanese Grand Prix 2008,fuji,alonso,renault,4,1,1,10.0,67,Finished,5421892,1:30:21.892
2008,16,Japanese Grand Prix 2008,fuji,kubica,bmw_sauber,6,2,2,8.0,67,Finished,5427175,+5.283
2008,16,Japanese Grand Prix 2008,fuji,raikkonen,ferrari,2,3,3,6.0,67,Finished,5428292,+6.400
2008,16,Japanese Grand Prix 2008,fuji,piquet_jr,renault,12,4,4,5.0,67,Finished,5442462,+20.570
2008,16,Japanese Grand Prix 2008,fuji,trulli,toyota,7,5,5,4.0,67,Finished,5445659,+23.767
2008,16,Japanese Grand Prix 2008,fuji,vettel,toro_rosso,9,6,6,3.0,67,Finished,5461099,+39.207
2008,16,Japanese Grand Prix 2008,fuji,massa,ferrari,5,7,7,2.0,67,Finished,5468050,+46.158
2008,16,Japanese Grand Prix 2008,fuji,webber,red_bull,13,8,8,1.0,67,Finished,5472703,+50.811
2008,16,Japanese Grand Prix 2008,fuji,heidfeld,bmw_sauber,16,9,9,0.0,67,Finished,5476012,+54.120
2008,16,Japanese Grand Prix 2008,fuji,bourdais,toro_rosso,10,10,10,0.0,67,Finished,5480977,+59.085
2008,16,Japanese Grand Prix 2008,fuji,rosberg,williams,15,11,11,0.0,67,Finished,5483988,+1:02.096
2008,16,Japanese Grand Prix 2008,fuji,hamilton,mclaren,1,12,12,0.0,67,Finished,5500792,+1:18.900
2008,16,Japanese Grand Prix 2008,fuji,barrichello,honda,17,13,13,0.0,66,+1 Lap,,
2008,16,Japanese Grand Prix 2008,fuji,button,honda,18,14,14,0.0,66,+1 Lap,,
2008,16,Japanese Grand Prix 2008,fuji,nakajima,williams,14,15,15,0.0,66,+1 Lap,,
2008,16,Japanese Grand Prix 2008,fuji,fisichella,force_india,20,16,R,0.0,21,Gearbox,,
2008,16,Japanese Grand Prix 2008,fuji,kovalainen,mclaren,3,17,R,0.0,16,Engine,,
2008,16,Japanese Grand Prix 2008,fuji,sutil,force_india,19,18,R,0.0,8,Tyre,,
2008,16,Japanese Grand Prix 2008,fuji,glock,toyota,8,19,R,0.0,6,Driver Seat,,
2008,16,Japanese Grand Prix 2008,fuji,coulthard,red_bull,11,20,R,0.0,0,Collision,,
2008,17,Chinese Grand Prix 2008,shanghai,hamilton,mclaren,1,1,1,10.0,56,Finished,5517403,1:31:57.403
2008,17,Chinese Grand Prix 2008,shanghai,massa,ferrari,3,2,2,8.0,56,Finished,5532328,+14.925
2008,17,Chinese Grand Prix 2008,shanghai,raikkonen,ferrari,2,3,3,6.0,56,Finished,5533848,+16.445
2008,17,Chinese Grand Prix 2008,shanghai,alonso,renault,4,4,4,5.0,56,Finished,5535773,+18.370
2008,17,Chinese Grand Prix 2008,shanghai,heidfeld,bmw_sauber,9,5,5,4.0,56,Finished,5546326,+28.923
2008,17,Chinese Grand Prix 2008,shanghai,kubica,bmw_sauber,11,6,6,3.0,56,Finished,5550622,+33.219
2008,17,Chinese Grand Prix 2008,shanghai,glock,toyota,12,7,7,2.0,56,Finished,5559125,+41.722
2008,17,Chinese Grand Prix 2008,shanghai,piquet_jr,renault,10,8,8,1.0,56,Finished,5574048,+56.645
2008,17,Chinese Grand Prix 2008,shanghai,vettel,toro_rosso,6,9,9,0.0,56,Finished,5581742,+1:04.339
2008,17,Chinese Grand Prix 2008,shanghai,coulthard,red_bull,15,10,10,0.0,56,Finished,5592245,+1:14.842
2008,17,Chinese Grand Prix 2008,shanghai,barrichello,honda,13,11,11,0.0,56,Finished,5602464,+1:25.061
2008,17,Chinese Grand Prix 2008,shanghai,nakajima,williams,17,12,12,0.0,56,Finished,5608250,+1:30.847
2008,17,Chinese Grand Prix 2008,shanghai,bourdais,toro_rosso,8,13,13,0.0,56,Finished,5608860,+1:31.457
2008,17,Chinese Grand Prix 2008,shanghai,webber,red_bull,16,14,14,0.0,56,Finished,5609825,+1:32.422
2008,17,Chinese Grand Prix 2008,shanghai,rosberg,williams,14,15,15,0.0,55,+1 Lap,,
2008,17,Chinese Grand Prix 2008,shanghai,button,honda,18,16,16,0.0,55,+1 Lap,,
2008,17,Chinese Grand Prix 2008,shanghai,fisichella,force_india,20,17,17,0.0,55,+1 Lap,,
2008,17,Chinese Grand Prix 2008,shanghai,kovalainen,mclaren,5,18,R,0.0,49,Hydraulics,,
2008,17,Chinese Grand Prix 2008,shanghai,sutil,force_india,19,19,R,0.0,13,Engine,,
2008,17,Chinese Grand Prix 2008,shanghai,trulli,toyota,7,20,R,0.0,2,Collision,,
2008,18,Brazilian Grand Prix 2008,interlagos,massa,ferrari,1,1,1,10.0,71,Finished,5651435,1:34:11.435
2008,18,Brazilian Grand Prix 2008,interlagos,alonso,renault,6,2,2,8.0,71,Finished,5664733,+13.298
2008,18,Brazilian Grand Prix 2008,interlagos,raikkonen,ferrari,3,3,3,6.0,71,Finished,5667670,+16.235
2008,18,Brazilian Grand Prix 2008,interlagos,vettel,toro_rosso,7,4,4,5.0,71,Finished,5689446,+38.011
2008,18,Brazilian Grand Prix 2008,interlagos,hamilton,mclaren,4,5,5,4.0,71,Finished,5690342,+38.907
2008,18,Brazilian Grand Prix 2008,interlagos,glock,toyota,10,6,6,3.0,71,Finished,5695803,+44.368
2008,18,Brazilian Grand Prix 2008,interlagos,kovalainen,mclaren,5,7,7,2.0,71,Finished,5706509,+55.074
2008,18,Brazilian Grand Prix 2008,interlagos,trulli,toyota,2,8,8,1.0,71,Finished,5719868,+1:08.433
2008,18,Brazilian Grand Prix 2008,interlagos,webber,red_bull,12,9,9,0.0,71,Finished,5731101,+1:19.666
2008,18,Brazilian Grand Prix 2008,interlagos,heidfeld,bmw_sauber,8,10,10,0.0,70,+1 Lap,,
2008,18,Brazilian Grand Prix 2008,interlagos,kubica,bmw_sauber,13,11,11,0.0,70,+1 Lap,,
2008,18,Brazilian Grand Prix 2008,interlagos,rosberg,williams,18,12,12,0.0,70,+1 Lap,,
2008,18,Brazilian Grand Prix 2008,interlagos,button,honda,17,13,13,0.0,70,+1 Lap,,
2008,18,Brazilian Grand Prix 2008,interlagos,bourdais,toro_rosso,9,14,14,0.0,70,+1 Lap,,
2008,18,Brazilian Grand Prix 2008,interlagos,barrichello,honda,15,15,15,0.0,70,+1 Lap,,
2008,18,Brazilian Grand Prix 2008,interlagos,sutil,force_india,20,16,16,0.0,69,+2 Laps,,
2008,18,Brazilian Grand Prix 2008,interlagos,nakajima,williams,16,17,17,0.0,69,+2 Laps,,
2008,18,Brazilian Grand Prix 2008,interlagos,fisichella,force_india,19,18,18,0.0,69,+2 Laps,,
2008,18,Brazilian Grand Prix 2008,interlagos,piquet_jr,renault,11,19,R,0.0,0,Accident,,
2008,18,Brazilian Grand Prix 2008,interlagos,coulthard,red_bull,14,20,R,0.0,0,Collision,,
2009,1,Australian Grand Prix 2009,albert_park,button,brawn,1,1,1,10.0,58,Finished,5655784,1:34:15.784
2009,1,Australian Grand Prix 2009,albert_park,barrichello,brawn,2,2,2,8.0,58,Finished,5656591,+0.807
2009,1,Australian Grand Prix 2009,albert_park,trulli,toyota,20,3,3,6.0,58,Finished,5657388,+1.604
2009,1,Australian Grand Prix 2009,albert_park,glock,toyota,19,4,4,5.0,58,Finished,5660219,+4.435
2009,1,Australian Grand Prix 2009,albert_park,alonso,renault,10,5,5,4.0,58,Finished,5660663,+4.879
2009,1,Australian Grand Prix 2009,albert_park,rosberg,williams,5,6,6,3.0,58,Finished,5661506,+5.722
2009,1,Australian Grand Prix 2009,albert_park,buemi,toro_rosso,13,7,7,2.0,58,Finished,5661788,+6.004
2009,1,Australian Grand Prix 2009,albert_park,bourdais,toro_rosso,17,8,8,1.0,58,Finished,5662082,+6.298
2009,1,Australian Grand Prix 2009,albert_park,sutil,force_india,16,9,9,0.0,58,Finished,5662119,+6.335
2009,1,Australian Grand Prix 2009,albert_park,heidfeld,bmw_sauber,9,10,10,0.0,58,Finished,5662869,+7.085
2009,1,Australian Grand Prix 2009,albert_park,fisichella,force_india,15,11,11,0.0,58,Finished,5663158,+7.374
2009,1,Australian Grand Prix 2009,albert_park,webber,red_bull,8,12,12,0.0,57,+1 Lap,,
2009,1,Australian Grand Prix 2009,albert_park,vettel,red_bull,3,13,13,0.0,56,Collision,,
2009,1,Australian Grand Prix 2009,albert_park,kubica,bmw_sauber,4,14,14,0.0,55,Collision,,
2009,1,Australian Grand Prix 2009,albert_park,raikkonen,ferrari,7,15,15,0.0,55,Differential,,
2009,1,Australian Grand Prix 2009,albert_park,massa,ferrari,6,16,R,0.0,45,Suspension,,
2009,1,Australian Grand Prix 2009,albert_park,piquet_jr,renault,14,17,R,0.0,24,Spun off,,
2009,1,Australian Grand Prix 2009,albert_park,nakajima,williams,11,18,R,0.0,17,Accident,,
2009,1,Australian Grand Prix 2009,albert_park,kovalainen,mclaren,12,19,R,0.0,0,Collision,,
2009,1,Australian Grand Prix 2009,albert_park,hamilton,mclaren,18,20,D,0.0,58,Disqualified,,
2009,2,Malaysian Grand Prix 2009,sepang,button,brawn,1,1,1,5.0,31,Finished,4252092,1:10:52.092
2009,2,Malaysian Grand Prix 2009,sepang,heidfeld,bmw_sauber,10,2,2,4.0,31,Finished,4274814,+22.722
2009,2,Malaysian Grand Prix 2009,sepang,glock,toyota,3,3,3,3.0,31,Finished,4275605,+23.513
2009,2,Malaysian Grand Prix 2009,sepang,trulli,toyota,2,4,4,2.5,31,Finished,4298265,+46.173
2009,2,Malaysian Grand Prix 2009,sepang,barrichello,brawn,8,5,5,2.0,31,Finished,4299452,+47.360
2009,2,Malaysian Grand Prix 2009,sepang,webber,red_bull,5,6,6,1.5,31,Finished,4304425,+52.333
2009,2,Malaysian Grand Prix 2009,sepang,hamilton,mclaren,12,7,7,1.0,31,Finished,4312825,+1:00.733
2009,2,Malaysian Grand Prix 2009,sepang,rosberg,williams,4,8,8,0.5,31,Finished,4323668,+1:11.576
2009,2,Malaysian Grand Prix 2009,sepang,massa,ferrari,16,9,9,0.0,31,Finished,4329024,+1:16.932
2009,2,Malaysian Grand Prix 2009,sepang,bourdais,toro_rosso,15,10,10,0.0,31,Finished,4354256,+1:42.164
2009,2,Malaysian Grand Prix 2009,sepang,alonso,renault,9,11,11,0.0,31,+1 Lap,,
2009,2,Malaysian Grand Prix 2009,sepang,nakajima,williams,11,12,12,0.0,31,+1 Lap,,
2009,2,Malaysian Grand Prix 2009,sepang,piquet_jr,renault,17,13,13,0.0,31,+1 Lap,,
2009,2,Malaysian Grand Prix 2009,sepang,raikkonen,ferrari,7,14,14,0.0,31,+1 Lap,,
2009,2,Malaysian Grand Prix 2009,sepang,vettel,red_bull,13,15,15,0.0,30,Spun off,,
2009,2,Malaysian Grand Prix 2009,sepang,buemi,toro_rosso,20,16,16,0.0,30,Spun off,,
2009,2,Malaysian Grand Prix 2009,sepang,sutil,force_india,19,17,17,0.0,30,+1 Lap,,
2009,2,Malaysian Grand Prix 2009,sepang,fisichella,force_india,18,18,18,0.0,29,Spun off,,
2009,2,Malaysian Grand Prix 2009,sepang,kubica,bmw_sauber,6,19,R,0.0,1,Engine,,
2009,2,Malaysian Grand Prix 2009,sepang,kovalainen,mclaren,14,20,R,0.0,0,Spun off,,
2009,3,Chinese Grand Prix 2009,shanghai,vettel,red_bull,1,1,1,10.0,56,Finished,7063485,1:57:43.485
2009,3,Chinese Grand Prix 2009,shanghai,webber,red_bull,3,2,2,8.0,56,Finished,7074455,+10.970
2009,3,Chinese Grand Prix 2009,shanghai,button,brawn,5,3,3,6.0,56,Finished,7108460,+44.975
2009,3,Chinese Grand Prix 2009,shanghai,barrichello,brawn,4,4,4,5.0,56,Finished,7127189,+1:03.704
2009,3,Chinese Grand Prix 2009,shanghai,kovalainen,mclaren,12,5,5,4.0,56,Finished,7128587,+1:05.102
2009,3,Chinese Grand Prix 2009,shanghai,hamilton,mclaren,9,6,6,3.0,56,Finished,7135351,+1:11.866
2009,3,Chinese Grand Prix 2009,shanghai,glock,toyota,19,7,7,2.0,56,Finished,7137961,+1:14.476
2009,3,Chinese Grand Prix 2009,shanghai,buemi,toro_rosso,10,8,8,1.0,56,Finished,7139924,+1:16.439
2009,3,Chinese Grand Prix 2009,shanghai,alonso,renault,2,9,9,0.0,56,Finished,7147794,+1:24.309
2009,3,Chinese Grand Prix 2009,shanghai,raikkonen,ferrari,8,10,10,0.0,56,Finished,7155235,+1:31.750
2009,3,Chinese Grand Prix 2009,shanghai,bourdais,toro_rosso,15,11,11,0.0,56,Finished,7157641,+1:34.156
2009,3,Chinese Grand Prix 2009,shanghai,heidfeld,bmw_sauber,11,12,12,0.0,56,Finished,7159319,+1:35.834
2009,3,Chinese Grand Prix 2009,shanghai,kubica,bmw_sauber,17,13,13,0.0,56,Finished,7170338,+1:46.853
2009,3,Chinese Grand Prix 2009,shanghai,fisichella,force_india,20,14,14,0.0,55,+1 Lap,,
2009,3,Chinese Grand Prix 2009,shanghai,rosberg,williams,7,15,15,0.0,55,+1 Lap,,
2009,3,Chinese Grand Prix 2009,shanghai,piquet_jr,renault,16,16,16,0.0,54,+2 Laps,,
2009,3,Chinese Grand Prix 2009,shanghai,sutil,force_india,18,17,17,0.0,50,Spun off,,
2009,3,Chinese Grand Prix 2009,shanghai,nakajima,williams,14,18,R,0.0,43,Retired,,
2009,3,Chinese Grand Prix 2009,shanghai,massa,ferrari,13,19,R,0.0,20,Electronics,,
2009,3,Chinese Grand Prix 2009,shanghai,trulli,toyota,6,20,R,0.0,18,Collision,,
2009,4,Bahrain Grand Prix 2009,bahrain,button,brawn,4,1,1,10.0,57,Finished,5508182,1:31:48.182
2009,4,Bahrain Grand Prix 2009,bahrain,vettel,red_bull,3,2,2,8.0,57,Finished,5515369,+7.187
2009,4,Bahrain Grand Prix 2009,bahrain,trulli,toyota,1,3,3,6.0,57,Finished,5517352,+9.170
2009,4,Bahrain Grand Prix 2009,bahrain,hamilton,mclaren,5,4,4,5.0,57,Finished,5530278,+22.096
2009,4,Bahrain Grand Prix 2009,bahrain,barrichello,brawn,6,5,5,4.0,57,Finished,5545961,+37.779
2009,4,Bahrain Grand Prix 2009,bahrain,raikkonen,ferrari,10,6,6,3.0,57,Finished,5550239,+42.057
2009,4,Bahrain Grand Prix 2009,bahrain,glock,toyota,2,7,7,2.0,57,Finished,5551062,+42.880
2009,4,Bahrain Grand Prix 2009,bahrain,alonso,renault,7,8,8,1.0,57,Finished,5560957,+52.775
2009,4,Bahrain Grand Prix 2009,bahrain,rosberg,williams,9,9,9,0.0,57,Finished,5566380,+58.198
2009,4,Bahrain Grand Prix 2009,bahrain,piquet_jr,renault,15,10,10,0.0,57,Finished,5573331,+1:05.149
2009,4,Bahrain Grand Prix 2009,bahrain,webber,red_bull,18,11,11,0.0,57,Finished,5575823,+1:07.641
2009,4,Bahrain Grand Prix 2009,bahrain,kovalainen,mclaren,11,12,12,0.0,57,Finished,5586006,+1:17.824
2009,4,Bahrain Grand Prix 2009,bahrain,bourdais,toro_rosso,20,13,13,0.0,57,Finished,5586987,+1:18.805
2009,4,Bahrain Grand Prix 2009,bahrain,massa,ferrari,8,14,14,0.0,56,+1 Lap,,
2009,4,Bahrain Grand Prix 2009,bahrain,fisichella,force_india,17,15,15,0.0,56,+1 Lap,,
2009,4,Bahrain Grand Prix 2009,bahrain,sutil,force_india,19,16,16,0.0,56,+1 Lap,,
2009,4,Bahrain Grand Prix 2009,bahrain,buemi,toro_rosso,16,17,17,0.0,56,+1 Lap,,
2009,4,Bahrain Grand Prix 2009,bahrain,kubica,bmw_sauber,13,18,18,0.0,56,+1 Lap,,
2009,4,Bahrain Grand Prix 2009,bahrain,heidfeld,bmw_sauber,14,19,19,0.0,56,+1 Lap,,
2009,4,Bahrain Grand Prix 2009,bahrain,nakajima,williams,12,20,R,0.0,48,Oil pressure,,
2009,5,Spanish Grand Prix 2009,catalunya,button,brawn,1,1,1,10.0,66,Finished,5839202,1:37:19.202
2009,5,Spanish Grand Prix 2009,catalunya,barrichello,brawn,3,2,2,8.0,66,Finished,5852258,+13.056
2009,5,Spanish Grand Prix 2009,catalunya,webber,red_bull,5,3,3,6.0,66,Finished,5853126,+13.924
2009,5,Spanish Grand Prix 2009,catalunya,vettel,red_bull,2,4,4,5.0,66,Finished,5858143,+18.941
2009,5,Spanish Grand Prix 2009,catalunya,alonso,renault,8,5,5,4.0,66,Finished,5882368,+43.166
2009,5,Spanish Grand Prix 2009,catalunya,massa,ferrari,4,6,6,3.0,66,Finished,5890029,+50.827
2009,5,Spanish Grand Prix 2009,catalunya,heidfeld,bmw_sauber,13,7,7,2.0,66,Finished,5891514,+52.312
2009,5,Spanish Grand Prix 2009,catalunya,rosberg,williams,9,8,8,1.0,66,Finished,5904413,+1:05.211
2009,5,Spanish Grand Prix 2009,catalunya,hamilton,mclaren,14,9,9,0.0,65,+1 Lap,,
2009,5,Spanish Grand Prix 2009,catalunya,glock,toyota,6,10,10,0.0,65,+1 Lap,,
2009,5,Spanish Grand Prix 2009,catalunya,kubica,bmw_sauber,10,11,11,0.0,65,+1 Lap,,
2009,5,Spanish Grand Prix 2009,catalunya,piquet_jr,renault,12,12,12,0.0,65,+1 Lap,,
2009,5,Spanish Grand Prix 2009,catalunya,nakajima,williams,11,13,13,0.0,65,+1 Lap,,
2009,5,Spanish Grand Prix 2009,catalunya,fisichella,force_india,20,14,14,0.0,65,+1 Lap,,
2009,5,Spanish Grand Prix 2009,catalunya,raikkonen,ferrari,16,15,R,0.0,17,Hydraulics,,
2009,5,Spanish Grand Prix 2009,catalunya,kovalainen,mclaren,18,16,R,0.0,7,Gearbox,,
2009,5,Spanish Grand Prix 2009,catalunya,trulli,toyota,7,17,R,0.0,0,Collision,,
2009,5,Spanish Grand Prix 2009,catalunya,buemi,toro_rosso,15,18,R,0.0,0,Collision,,
2009,5,Spanish Grand Prix 2009,catalunya,bourdais,toro_rosso,17,19,R,0.0,0,Collision,,
2009,5,Spanish Grand Prix 2009,catalunya,sutil,force_india,19,20,R,0.0,0,Collision,,
2009,6,Monaco Grand Prix 2009,monaco,button,brawn,1,1,1,10.0,78,Finished,6044282,1:40:44.282
2009,6,Monaco Grand Prix 2009,monaco,barrichello,brawn,3,2,2,8.0,78,Finished,6051948,+7.666
2009,6,Monaco Grand Prix 2009,monaco,raikkonen,ferrari,2,3,3,6.0,78,Finished,6057724,+13.442
2009,6,Monaco Grand Prix 2009,monaco,massa,ferrari,5,4,4,5.0,78,Finished,6059392,+15.110
2009,6,Monaco Grand Prix 2009,monaco,webber,red_bull,8,5,5,4.0,78,Finished,6060012,+15.730
2009,6,Monaco Grand Prix 2009,monaco,rosberg,williams,6,6,6,3.0,78,Finished,6077868,+33.586
2009,6,Monaco Grand Prix 2009,monaco,alonso,renault,9,7,7,2.0,78,Finished,6082121,+37.839
2009,6,Monaco Grand Prix 2009,monaco,bourdais,toro_rosso,14,8,8,1.0,78,Finished,6107424,+1:03.142
2009,6,Monaco Grand Prix 2009,monaco,fisichella,force_india,13,9,9,0.0,78,Finished,6109322,+1:05.040
2009,6,Monaco Grand Prix 2009,monaco,glock,toyota,20,10,10,0.0,77,+1 Lap,,
2009,6,Monaco Grand Prix 2009,monaco,heidfeld,bmw_sauber,16,11,11,0.0,77,+1 Lap,,
